id,name,address,city,state,end_date
2346382,CONSOLIDATED TRADING LLC,200 W JACKSON BLVD 23 2300,CHICAGO,IL,20110210
2271325,MARCELO HERNANDEZ,1410 S 49TH CT,CICERO,IL,20111021
2225327,ABLE DRAPERY,2550 W PETERSON AVE 1ST,CHICAGO,IL,20111217
2304368,Mark R Gennerman,422 W BRIAR PL 2,CHICAGO,IL,20110607
2345314,RADICLE INCORPORATED,300 W ADAMS ST,CHICAGO,IL,20110715
2349323,ALEXIS LAUREN KEILLY,21069  CHASE DR,NOVI,MI,20110727
2316335,MOHAMMAD ZAHIR,1158 E 47TH ST 1ST,CHICAGO,IL,20090210
2296039,NIPPON CARGO AIRLINES CO LIMITED,11601 W TOUHY AVE  663 N,CHICAGO,IL,20090616
2240433,TOLA CHICAGO LLC,4001 N RAVENSWOOD AVE 5TH 504,CHICAGO,IL,20091220
2269937,Simon Compliance LLC,180 N LA SALLE ST 30  3000,CHICAGO,IL,20090619
2341631,MT. GREENWOOD CLEANERS INC.,3547 W 111TH ST,CHICAGO,IL,20090716
2229439,BROOKS ANTHONY,11302 S MICHIGAN AVE 1ST 100,CHICAGO,IL,20091119
2327239,Phoenix Financial Services LLC,8902  OTIS AVE  103A,INDIANAPOLIS,IN,20091003
2362734,ALL AROUND SERVICES PROVIDER CORPORATION,11718 S STATE ST 1ST,CHICAGO,IL,20090305
2341836,ASHLEY N. STEVENSON,2750 W ROOSEVELT RD 1,CHICAGO,IL,20090311
2320932,PIA'S GEMS,1 N WABASH AVE GROUND  B 16,CHICAGO,IL,20090718
2268433,NATIVE FOODS BUCKTOWN LLC,1484 N MILWAUKEE AVE 1,CHICAGO,IL,20090414
2330031,COCULA INC.,8847 S COMMERCIAL AVE  1,CHICAGO,IL,20090711
2352338,STATE & EIGHT INC.,725 S STATE ST 1ST,CHICAGO,IL,20090205
2324638,EASTERN SEAFOOD WHOLESALE MARKET CORPORATION,2401 S ARCHER AVE 1 +2,CHICAGO,IL,20090909
2362934,MORRISON ARCHITECTURAL PLANNING STRATEGIES LLC,737 W WASHINGTON BLVD 25 2510,CHICAGO,IL,20090121
2295439,ARCHER AUSTIN HARDWARE INC,6146 S ARCHER AVE,CHICAGO,IL,20090904
2366530,YU YING CHEN,1400 E 47TH DR  1E,CHICAGO,IL,20090326
2232536,COZY HEATING AND AIR CONDITIONING LLC,29W254   LEE RD,WEST CHICAGO,IL,20091217
2299237,MYRON GREEN CORPORATION,225 W RANDOLPH ST 20,CHICAGO,IL,20090609
2290239,LA FONTANELLA REST INC,2413 S OAKLEY AVE,CHICAGO,IL,20090601
2225339,HEALING FOUNDATIONS LLC,2112 W BELMONT AVE 1ST 1 C,CHICAGO,IL,20090314
2200533,NRI LABORATORIES,5960 N MILWAUKEE AVE 1ST,CHICAGO,IL,20090402
2287632,SWEAT THE SOUND INC.,2338 N MILWAUKEE AVE,CHICAGO,IL,20090215
2361538,RICHARD B. FRIED,3128 N OAKLEY AVE,CHICAGO,IL,20090919
2293338,M &N UNION CORPORATION,9522 S HALSTED ST,CHICAGO,IL,20090907
2308339,3001 California LLC,3009 W MONTROSE AVE 1,CHICAGO,IL,20090919
2329631,HENRY L MCGARY,235-237 W 75TH ST  STREE,CHICAGO,IL,20091221
2222531,ARCADIA FOOD & LIQUOR INC.,3201 W BRYN MAWR AVE 1ST,CHICAGO,IL,20091024
2290230,H.T.A. INC.,5333 N MILWAUKEE AVE 1ST,CHICAGO,IL,20090104
2340837,MS. SEBASTIAN CORP.,6228 N ROCKWELL ST 1,CHICAGO,IL,20090621
2257531,TR COMMUNICATIONS INC,10546 S WESTERN AVE  1,CHICAGO,IL,20090103
2291537,LIMA INC,4569 N ELSTON AVE,CHICAGO,IL,20090408
2343039,CATALYST CONSULTING GROUP,211 W WACKER DR  450,CHICAGO,IL,20090926
2299932,LAXI CORPORATION,6922 W GRAND AVE 1ST,CHICAGO,IL,20090319
2264832,DEVON CITGO INC,1500 W DEVON AVE  1,CHICAGO,IL,20090420
2336034,NATOMA ELECTRIC CO INC,5648 N NATOMA AVE  1,CHICAGO,IL,20090408
2316337,STANISLAW CIESIELSKI,563 E LINCOLN  1ST,DES PLAINES,IL,20090613
2293837,Cloutier Building Corporation,744  ROOSEVELT TRAIL  2 209,WINDHAM,ME,20091212
2333434,CREATIVE CONECEPTS LLC,1814  LAKE AVE,WHTING,IN,20090209
2305835,HOBSON HEATING & COOLING,12440 S NATCHEZ AVE 1ST,PALOS HEIGHTS,IL,20090921
2256535,NATALIA BOITCHOUK,1754 W CRYSTAL ST,CHICAGO,IL,20090809
2241034,NEAL PATRICK RENZI,6455 N CALIFORNIA AVE,CHICAGO,IL,20090323
2329436,JIMMIE M SMITH,7924 S ADA ST 1ST,CHICAGO,IL,20091004
2260133,DUK S CHUNG,5064 N SHERIDAN RD 1 1,CHICAGO,IL,20090603
2364135,MEDSTAR DIAGNOSTIC SERVICES INCORPORATED,6352 N LINCOLN AVE 1ST FLOOR 200,CHICAGO,IL,20091024
2237830,MAVEN MANAGEMENT,2724 N LINCOLN AVE,CHICAGO,IL,20090221
2249431,MARISCOS LUIS INC,4225 W 47TH ST,CHICAGO,IL,20091118
2339731,NOLAND SALES CORP,815  MITTEL  DR,WOOD DALE,IL,20090514
2301030,LASALLE CAFE LUNA,712 N LA SALLE DR,CHICAGO,IL,20090911
2363932,BENTLEYS CORNER BARKERY ROGERS PARK LLC,1257 W DEVON AVE 1ST,CHICAGO,IL,20091019
2338737,AMERIMEX AUTO SERVICE INC.,3115 -3123 S KOSTNER AVE 1 1,CHICAGO,IL,20090612
2348237,TRI COMMUNICATION ENTERPRISE INC,6532 N CLARK ST GROUND,CHICAGO,IL,20090910
2237639,S & R INC,953 W WILLOW ST,CHICAGO,IL,20090317
2322438,AUS FAMILY INC,2312 S WENTWORTH AVE 1ST,CHICAGO,IL,20090103
2256334,PACIFIC CHICAGO SERVICE CORPORATION,330 N WABASH AVE 2,CHICAGO,IL,20090722
2308633,Active Ticket Company LP,344 N OGDEN AVE 2,CHICAGO,IL,20090327
2368639,JADE BRIDAL INC,1610 S HALSTED ST GROUND C-1,CHICAGO,IL,20091208
2319130,Sam's Flooring & Supply Co,4453 N ELSTON AVE FIRST,CHICAGO,IL,20090414
2344634,FOUR A'S FOOD INC,603 S SACRAMENTO BLVD,CHICAGO,IL,20090302
2334235,MA DEL CARMEN PALAFOX,6005 S KEDZIE AVE,CHICAGO,IL,20091022
2290731,TONG'S AUTO SERVICE INC,3020 S ARCHER AVE  1,CHICAGO,IL,20090908
2295824,AIRPORT AUTO REBUILDERS INC,4901 W 63RD ST 1ST,CHICAGO,IL,
2316276,DAVIS FURNITURE INDUSTRIES INC,222 W MERCHANDISE MART PLZ  3-115,CHICAGO,IL,
2331052,FARID KHATER,400 W 79TH ST,CHICAGO,IL,
2347979,A SAIRAM INC.,3776 N CLARK ST 1ST,CHICAGO,IL,
2313269,De la rosa heating and cooling corp,4 N  175    7 AVE,ADDISON,IL,20130924
2246389,CYNTHIA ANN GROVES,5958 S ABERDEEN ST,CHICAGO,IL,
2225954,FORTNIGHTLY OF CHICAGO,120 E BELLEVUE PL,CHICAGO,IL,
2330663,I & H CONSTRUCTION CORPORATION,8350 S SOUTH CHICAGO AVE,CHICAGO,IL,20130211
2224964,MYSTERY STREET RECORDING COMPANY,2827 N LINCOLN AVE 1 1,CHICAGO,IL,20130605
2295613,CANARYVILLE S. A. C.,458 W 45TH ST  ENTIR,CHICAGO,IL,
2297717,Your Pets Wellness LLC,2319 N DAMEN AVE 1,CHICAGO,IL,
2320903,CHARLES B. DENNIS II,427 E 75TH ST 1ST,CHICAGO,IL,
2286375,THE ZEMSKY CORPORATION,7601 S CICERO AVE  1242,CHICAGO,IL,
2342062,OMOTAYO ASUNMO,6660 N CLARK ST 1ST,CHICAGO,IL,20130423
2285105,M.H.M. CORP.,3737 W CHICAGO AVE,CHICAGO,IL,
2356174,CONTEMPO MARBLE & GRANITE INC,411 N PAULINA ST 1ST,CHICAGO,IL,
2333102,DENISE MCMULLEN,28 E 112TH PL MAIN,CHICAGO,IL,
2358920,JOHN M. CARPENTER,1700  DIVISION  1ST,MELROSE PARK,IL,
2297684,Temple Technologies Inc,3610 S SEELEY AVE 1,CHICAGO,IL,
2300960,RUBIN POSTAER & ASSOCIATES INC,314 W SUPERIOR ST  400,CHICAGO,IL,20130520
2238781,1710 PASTRY INCORPORATED,1710 N WELLS ST 1 1,CHICAGO,IL,
2264758,PETERSON OIL CO INC,1840 W PETERSON AVE 1ST,CHICAGO,IL,
2225826,FOX BROADCASTING COMPANY,444 N MICHIGAN AVE 20,CHICAGO,IL,
2280294,TAPPIN TOES INC,5721 W IRVING PARK RD 1ST,CHICAGO,IL,
2347155,K P PATEL INCORPORATED,300 N CANAL ST 1,CHICAGO,IL,
2346155,UBS SECURITIES LLC,1 N WACKER DR 31ST 3100,CHICAGO,IL,
2349919,VIRGIL M. JONES,711 W 120TH ST,CHICAGO,IL,
2302175,KEUK SOO KIM,200 W GRAND AVE 1,CHICAGO,IL,
2307108,JONATHAN BRIJA,1921 W IRVING PARK RD 1 1,CHICAGO,IL,
2277574,MILDBLEND INC.,1342 N MILWAUKEE AVE 1ST,CHICAGO,IL,
2358496,BRENDAN THOMAS ROGAN,6155 N MOODY AVE,CHICAGO,IL,
2294418,KUSANYA CAFE INC.,825 W 69TH ST 1ST,CHICAGO,IL,
2270771,TU T NGUYEN,4945 N BROADWAY  1,CHICAGO,IL,
2350693,STEWART LIQUORS INC.,356 W 75TH ST 1ST,CHICAGO,IL,
2300072,SNICKERS INC.,448 N STATE ST 1ST,CHICAGO,IL,
2360634,ROSA ROBLES,2840 W MONTROSE AVE,CHICAGO,IL,
2200777,AMELIA RODRIGUEZ,6207 W DIVERSEY AVE 1ST,CHICAGO,IL,
2296452,CARDINAL PALLET CO,505 W 43RD ST 1ST,CHICAGO,IL,
2235998,CODE INC,2629 N HALSTED ST 1ST,CHICAGO,IL,
2339656,BANNA CORP.,1040 W GRANVILLE AVE 1ST,CHICAGO,IL,
2295907,SULLIVAN PROVISIONS INC.,703 W 47TH ST 1ST,CHICAGO,IL,
2294234,LE PITA FRESH 2 INC.,6141 N BROADWAY,CHICAGO,IL,
2250878,ALICIA PENA-GARCIA,2753 W 55TH ST,CHICAGO,IL,
2334086,CHIC SQUARED LLC,3862 N LINCOLN AVE,CHICAGO,IL,
2335125,CUDNER & O'CONNOR CO,4035 W KINZIE ST  1,CHICAGO,IL,
2332193,RIEDS FIRE EQUIPMENT CO.,17503  GRANT ST 1ST,LOWELL,IN,
2328184,JESUS JACINTO,3753 W ARMITAGE AVE,CHICAGO,IL,
2322572,3740 NORTH CLARK CORP.,3740 N CLARK ST 1ST,CHICAGO,IL,
2296991,RICHARDS CONSTRUCTION CORP.,5129 W 64TH ST,CHICAGO,IL,
2271292,ALFRED JAMES BROWN,4583 S OAKENWALD AVE 1ST,CHICAGO,IL,
2266379,SELENI'S BOUTIQUE CORP.,4310 N MILWAUKEE AVE,CHICAGO,IL,
2360495,BALDI CANDY CO,3323 W NEWPORT AVE 1ST,CHICAGO,IL,
2258775,THIRD BAPTIST CHURCH,1500 W 95TH ST,CHICAGO,IL,
2334282,ROBERT RUDOLPH HASSPACHER,6741 N MAPLEWOOD AVE,CHICAGO,IL,
2336318,YOUNG JOO OH,4019 W MADISON ST  1ST,CHICAGO,IL,
2331979,SHAIKH AZIZ,8022 S HALSTED ST 1,CHICAGO,IL,
2352866,63RD GAS & FOOD INC.,251 W 63RD ST 1,CHICAGO,IL,20130723
2341987,KENNETH R MURPHY,604 N CICERO AVE 1ST,CHICAGO,IL,
2310323,TOAN TRVONG,4437 W GRAND AVE 1ST,CHICAGO,IL,
2295693,GLORIA CAZARES,1525 W 46TH ST 1ST,CHICAGO,IL,
2348950,DE LA ROSA WHOLESALE INC.,4100 S ASHLAND AVE 1ST,CHICAGO,IL,
2346924,AMFIX JEWELRY & WATCH REPAIR LLC,203 N LA SALLE ST GRND G-15,CHICAGO,IL,
2361546,AML BUSINESS CORP.,3839 N KEDZIE AVE 1,CHICAGO,IL,
2203989,SAN MARTIN AUTO SOUND INC.,4156 W NORTH AVE 1ST,CHICAGO,IL,
2333824,GREGORY HARDISON,6100 S EBERHART AVE  1E,CHICAGO,IL,
2345565,ABLE PROFESSIONAL SERVICES CORPORATION,567 W LAKE ST  1150,CHICAGO,IL,20131110
2360717,KALINA PRE-SCHOOL & KIND.,4100 N CALIFORNIA AVE  1ST F,CHICAGO,IL,
2269525,Bose Corporation,55 E GRAND AVE  G-04,CHICAGO,IL,
2343272,MARILLAC SOCIAL CENTER,212 S FRANCISCO AVE,CHICAGO,IL,
2239526,PPL Group LLC,3100  DUNDEE  RD  915,NORTHBROOK,IL,
2344776,BIOCHEMANALYSIS CORPORATION,2201 W CAMPBELL PARK DR,CHICAGO,IL,
2351126,MORSE  L  LIQUOR,1400 W MORSE AVE 1 #,CHICAGO,IL,
2346596,FOR THE LOVE OF CHOCOLATE FOUNDATION,226 W JACKSON BLVD 1 1,CHICAGO,IL,
2352858,IMAGE CORNER INC.,7900 S COTTAGE GROVE AVE 1ST,CHICAGO,IL,
2305766,CHUN KYUNG LEE,2004  -2006 W MONTROSE AVE 1ST,CHICAGO,IL,20130803
2328551,BROADWAY INVESTMENTS INC.,3500 N BROADWAY  1ST,CHICAGO,IL,
2326430,VANESSA OROZCO,5452 S ELLIS AVE,CHICAGO,IL,
2273473,REDMANE TECHNOLOGY LLC,8614 W CATALPA AVE,CHICAGO,IL,
2272617,WALTER HUGH,3848 W LAWRENCE AVE,CHICAGO,IL,
2227473,330 N. WABASH AVE LLC,330 N WABASH AVE 26 2600,CHICAGO,IL,
2299281,Martin Rock Interiors Inc,6161 N NORTHWEST HWY 1,CHICAGO,IL,
2263754,NEW SUPER GIFT & GROCERIES INC.,2305 1/2 W DEVON AVE 1 1,CHICAGO,IL,
2232184,TWIN BROTHERS INC.,4901 W DIVERSEY AVE 1,CHICAGO,IL,
2316299,ELIJAH BURRIS,7850 S COLFAX AVE 1ST,CHICAGO,IL,
2329168,VILLAGE FOOD MARKET INC,1759 W 79TH ST 1ST,CHICAGO,IL,20130927
2363232,JULIANNE WINFIELD,1815 W WILSON AVE 1ST,CHICAGO,IL,
2341148,DOROTHY JEAN COOKS,8319 S CARPENTER ST,CHICAGO,IL,
2324999,KIMBERLY TURNER CARROLL,2631 W BELDEN AVE 2ND,CHICAGO,IL,
2349972,ROBERT SCHULZ,6544 N MILWAUKEE AVE 1ST,CHICAGO,IL,
2309031,LYDA THOU,7900 S JEFFERY BLVD,CHICAGO,IL,
2225044,kickstand,824 W BELMONT AVE 1,CHICAGO,IL,
2339097,IRONWOOD COURT LLC,6015 S INDIANA AVE 1ST,CHICAGO,IL,
2357862,RAD VINTAGE INC.,1511 W BERWYN AVE 1ST,CHICAGO,IL,20131008
2297756,GOURMET FISH CORPORATION,2215 S WENTWORTH AVE 1 1,CHICAGO,IL,
2356962,PATSY MILLER,1566 N MILWAUKEE AVE,CHICAGO,IL,20130702
2257730,R ANTHONY & E SUTTON,10620 S VINCENNES AVE 1ST,CHICAGO,IL,
2265622,A OLECH & M NIEMCZYK,5209 W BELMONT AVE 1ST,CHICAGO,IL,
2238389,APERITIF21 INC.,2221 N LINCOLN AVE 1 1S,CHICAGO,IL,
2292695,JUAN CRUZ-AGUILAR,2510  ROSE ST,FRANKLIN PARK,IL,
2316273,AIDA & METANIOS ELRASSI,8468 N GROSSPOINT  1ST,SKOKIE,IL,
2303627,CASEY THOMAS FITZPATRICK,4736 N PAULINA ST,CHICAGO,IL,
2279594,kenneth ninalowo,9200-9204 S ASHLAND AVE GROUND,CHICAGO,IL,
2288157,DIONISIO PEREZ & ANTONIO PEREZ & GILBERTO DELGADO,7109 N CLARK ST 1ST,CHICAGO,IL,
2295467,LINCOLN PROVISION INC,824 W 38TH PL,CHICAGO,IL,20130604
2324415,CARL KNACKSTEDT,11105 S 80TH PL,LAGRANGE,IL,
2300926,MARJORIE A KELLY,1335 N ASTOR ST  3A,CHICAGO,IL,
2356546,FAUSTA JIMMENEZ,1514 W CHICAGO AVE,CHICAGO,IL,
2317201,KRUG INC,222 W MERCHANDISE MART PLZ  333,CHICAGO,IL,
2328255,ROCK'N NAILS COMPANY,2000 S MICHIGAN AVE 1ST,CHICAGO,IL,
2236136,ROBERT B LACZI,1000 W DIVERSEY PKWY  226,CHICAGO,IL,
2357501,THE NAIL LOUNGE,5502 1/2 W DEVON AVE 1ST,CHICAGO,IL,
2333300,CARL MAURICE JOHNSON,7143 S HARVARD AVE 1,CHICAGO,IL,
2307407,HELEN HOANG,1600 N MAPLEWOOD AVE 1ST,CHICAGO,IL,
2355859,CASIMIRO RODRIQUES,2552 W DIVISION ST 1ST,CHICAGO,IL,
2271234,DAVID A. WILLIAMS,1003  GAEL DR  A,JOLIET,IL,
2314908,From Our Closet To Yours Resale Boutique,6348 S PULASKI RD 1ST,CHICAGO,IL,
2337131,MARLA & CO.  HAIR  STUDIO,8600 W BRYN MAWR AVE # 26,CHICAGO,IL,
2351359,CATHERINE MCGRIFF,529 E 79TH ST  1,CHICAGO,IL,
2270715,Accounts Receivable Automated Solutions Inc.,140  UNIVERSITY PARK,TROY,AL,
2237222,PETRU C. TANASE,10405  DEARLOVE RD,GLENVIEW,IL,
2272879,BOSIE E IJAOLA,240 E 115TH ST 1ST,CHICAGO,IL,
2357801,LILLIE'S Q LLC,1856 W NORTH AVE 1,CHICAGO,IL,
2282325,UNNI INC.,4612 W 59TH ST,CHICAGO,IL,
2250294,63RD & ASHLAND LLC,6257 S ASHLAND AVE 1,CHICAGO,IL,
2329591,ETHEL L MCCLENDON,8204 S HALSTED ST 1ST,CHICAGO,IL,
2336054,GARFIELD MAJOR SR.,3827 W HARRISON ST 1ST,CHICAGO,IL,
2280911,BEAUTY 2000,4306 W 63RD ST,CHICAGO,IL,
2308765,CB & SON LLC,30 E ADAMS ST 5TH 500,CHICAGO,IL,20130410
2249040,THE SUBMARINE PIER INC,4048 S ARCHER AVE,CHICAGO,IL,
2344206,ADVANCED TECHNICAL RESOURCES LLC,2755 W SUPERIOR ST,CHICAGO,IL,
2244813,JORGE ARTURO-BARCENAS,5340 W DIVERSEY AVE 1 REAR - B,CHICAGO,IL,
2251889,AJ Nutrition Inc.,2937 W ADDISON ST GROUND,CHICAGO,IL,
2336150,ROMANCE IN BLOOMS LIMITED,6729 N NORTHWEST HWY,CHICAGO,IL,
2281362,LA MICHOACANA INC.,6610 S PULASKI RD 1,CHICAGO,IL,20130112
2237113,LOGIC KINGDOM ENTERPRISES INC,1808  MIDWEST CLUB PKWY,OAKBROOK,IL,
2291889,JOSEFA GUZMAN,1610 W 18TH ST 1ST FLOOR 1,CHICAGO,IL,
2326121,ABEL ROOFING AND CONSTRUCTION LIMITED,963  ERIE ST,ELGIN,IL,
2299564,Level Vape,1747 W NORTH AVE FIRST C,CHICAGO,IL,20130912
2257906,PAT COLLIER,10936 S VINCENNES AVE  1,CHICAGO,IL,
2291724,EDWARD KLIKUSZEWSKI,5700 W GROVER ST,CHICAGO,IL,
2200451,MERCEDES M BARROSO,4807 W ARMITAGE AVE,CHICAGO,IL,
2261971,THE LALANI GROUP LLC,2634 N CLARK ST 1ST FL,CHICAGO,IL,
2325125,Between Friends,2301 W HOWARD ST 1ST,CHICAGO,IL,
2260842,Akamai Virtual Solutions Inc,1508 W WILSON AVE 2,CHICAGO,IL,
2324915,AMERICAN ORGANIZATION OF NURSE EXECUTIVES,155 N WACKER DR 4 400,CHICAGO,IL,
2295598,ASHLAND AV SWIFT CAR CARE,4456 S ASHLAND AVE,CHICAGO,IL,
2334906,PAPER BUYER INC,225 W WASHINGTON ST 22ND,CHICAGO,IL,
2345172,STEVEN EDSEY & SONS,333 N MICHIGAN AVE  1001,CHICAGO,IL,
2319217,GUILTY PLEASUREZ INCORPORATED,249  PORTER LN,BOLINGBROOK,IL,
2298631,Menestys LLC dba SportClips,539 W DIVERSEY PKWY 1,CHICAGO,IL,
2235182,CENTURY PLATING CO INC,2939 N OAKLEY AVE,CHICAGO,IL,
2325765,ARTIST PAINTERS LLC,2535 W LOGAN BLVD GARDEN,CHICAGO,IL,20130312
2329894,RODRIGO CASTANEDA,9262 S SOUTH CHICAGO AVE 1ST,CHICAGO,IL,
2332034,Accessible Contemporary Music,1758 W WILSON AVE 1,CHICAGO,IL,
2315946,ECONOMY PACKING CO,939 W FULTON MARKET   1ST,CHICAGO,IL,
2296986,CONSUELO VARELA,4100 S ASHLAND AVE  #738,CHICAGO,IL,
2338445,UNITED SITE NATIONAL SERVICES COMPANY,200  FRIBERG PKWY,WESTBOROUGH,MA,
2358112,5413 RESTAURANT LLC,5413 N CLARK ST 1,CHICAGO,IL,
2331390,9942 INC.,9942 S TORRENCE AVE 1,CHICAGO,IL,
2359166,JIHAN MURRAY-SMITH,8321 S PRAIRIE AVE 1ST,CHICAGO,IL,20130207
2351569,DEARBORN PARKING CORP.,511 S PLYMOUTH CT  1ST,CHICAGO,IL,20130501
2340783,UnycDesign Inc.,2845 W 84TH PL 0,CHICAGO,IL,
2344056,FILMTEKNIK INC,70 E LAKE ST 16 1600,CHICAGO,IL,
2356577,ROOTS HAIR SALON INC,1140 W GRAND AVE FRONT,CHICAGO,IL,
2315344,MUSIC HOUSE INC.,2925 W DEVON AVE,CHICAGO,IL,
2314756,AYHAM FOOD INC.,1308 S CENTRAL PARK AVE 1ST,CHICAGO,IL,
2236083,PIGGY TOES  A CHILDRENS SHOE BOUTIQUE  LLC,2205 N HALSTED ST 1ST,CHICAGO,IL,
2203484,KP OIL MART INC.,4444-4456 W FULLERTON AVE,CHICAGO,IL,
2270740,FINISHLINE AUTOMOTIVE 1 INC.,10610 S VINCENNES AVE 1ST,CHICAGO,IL,
2324531,NAMASKAR YOGA LLC,3946 N SOUTHPORT AVE 1,CHICAGO,IL,
2331970,PRINCE M. HOLYDAY,14353  PARK AVE,HARVEY,IL,
2352046,WOODLAWN AUTO CARE INC.,1123 E 95TH ST,CHICAGO,IL,
2236894,MIKE'S HAIR DESIGN INC,3639 W IRVING PARK RD,CHICAGO,IL,
2359219,CLOUD VAPOR LOUNGE LLC,1845 N WESTERN AVE 1ST A,CHICAGO,IL,
2352207,CALVIN WALTON,301 E 75TH ST,CHICAGO,IL,
2321495,BERTOS INC,1011 W IRVING PARK RD 1ST,CHICAGO,IL,
2199142,GRAND CENTRAL CORPORATION,5726 W GRAND AVE,CHICAGO,IL,
2269694,DESEREE FAWN ZIMMERMAN,2335 N WESTERN AVE,CHICAGO,IL,
2356761,THE SPROUT HOME COMPANY,745 N DAMEN AVE,CHICAGO,IL,20130420
2269903,Er Zone LLC,3753 N WESTERN AVE MAIN,CHICAGO,IL,
2353884,SILIVIA SAENZ,2200 W 23RD ST 1ST,CHICAGO,IL,
2270358,Genpact Services LLC,42  OLD RIDGEBURY RD,DANBURY,CT,
2291273,JOHNS AUTO SERVICE INC,4428 N MILWAUKEE AVE,CHICAGO,IL,
2309623,ADMIRAL HEATING & VENTILATING,4150  LITT DR,HILLSIDE,IL,
2239308,MISSION PLASTERING INC.,13005  CHICAGO ST,BLUE ISALND,IL,
2273154,OOSTERBANN SCAFF CO,11040 S LANGLEY AVE 1ST,CHICAGO,IL,
2339780,RAYDELL F LACEY,4115 S DREXEL BLVD,CHICAGO,IL,
2256385,Nu Veterans Construction Services Inc,2722 S HILLOCK AVE 2,CHICAGO,IL,
2348365,Metropolitan Holding Corporation,333 W NORTH AVE 2 118,CHICAGO,IL,20130918
2257634,JEFFREY BENDIX,5501 N CLARK ST  LOWER,CHICAGO,IL,
2236207,LYDIA PINPENA,4100 S ASHLAND AVE 1ST,CHICAGO,IL,
2356046,WESTERN-NORTH CURR EXCH INC,1555 N WESTERN AVE # 1ST,CHICAGO,IL,
2271032,Reach Boxing LLC,1709 W CHICAGO AVE 1,CHICAGO,IL,
2347876,MADISON CAPITAL FUNDING LLC,30 S WACKER DR 37TH 3700,CHICAGO,IL,
2294414,Damen Ave Stans LLC,1560 N DAMEN AVE 1,CHICAGO,IL,
2303152,HarCor Group Inc.,681 W SECOND ST,BRAIDWOOD,IL,
2361936,Nava A. Segall M.D.S.C.,4116 N LINCOLN AVE 1,CHICAGO,IL,
2261169,WIG TOWN INC.,72 E 75TH ST 1ST,CHICAGO,IL,20130110
2300734,NEW METAL CRAFTS INC,812 N WELLS ST 1ST,CHICAGO,IL,
2351863,CHRISTINA VON LIGGETT,1130 S WABASH AVE  103,CHICAGO,IL,20131207
2314597,FERMIN'S POULTRY INC.,5932 S PULASKI RD 1ST,CHICAGO,IL,
2226713,PANAGIOTIS FLOUDAS,5027 W LAWRENCE AVE # 1,CHICAGO,IL,
2226628,CARMEN GALLARDO,2741 W CERMAK RD # 2,CHICAGO,IL,
2242180,JOSIP TRUTIN,3307 S ARCHER AVE # 1ST,CHICAGO,IL,
2356995,DIRECT HOME HEALTHCARE,4001 W DEVON AVE  312,CHICAGO,IL,
2260396,SUN A. PARK,5551 N SHERIDAN RD 1ST,CHICAGO,IL,
2286235,AMERICAN CRYSTAL OPTICAL INC.,3752 W FULLERTON AVE 1ST,CHICAGO,IL,
2248703,CSX INTERMODAL INC,2101 W 59TH ST 1ST,CHICAGO,IL,
2264051,CHERELL D YOUNG,5500 W ADAMS ST 1ST,CHICAGO,IL,
2236057,DIANE DREKSLER,1125 W WEBSTER AVE 1ST,CHICAGO,IL,
2364148,BBCE PIER LLC,600 E GRAND AVE SA7,CHICAGO,IL,
2301180,RIVER NORTH DANCE COMPANY,1016 N DEARBORN ST,CHICAGO,IL,
2223202,K M CLEANERS,3223 N BROADWAY  1ST,CHICAGO,IL,
2288599,Kirsten Yablon,2242 N CENTRAL PARK AVE N/A,CHICAGO,IL,
2349796,SPEEDLINE IL CORP.,1527 W 18TH ST,CHICAGO,IL,
2238634,SOBIEN BOGUSLAW,601  VERSAILLES DR 1,BARTLETT,IL,
2336281,CHARLIE HENDERSON,3948 W MADISON ST 1ST,CHICAGO,IL,
2351984,LEAH  MOL  INC.,7550 N SHERIDAN RD,CHICAGO,IL,
2288144,DAKAR AUTO SALES INC.,6115-6117 S ASHLAND AVE,CHICAGO,IL,
2264682,BUENOS AIRES INC,3100 N CICERO AVE,CHICAGO,IL,
2342512,MARCO LIGHTING COMPONENTS INC,457 N LEAVITT ST 1ST,CHICAGO,IL,
2316218,MINSON CORPORATION,222 W MERCHANDISE MART PLZ  1766,CHICAGO,IL,
2354254,gifford j kasen,2352 N MILWAUKEE AVE 1,CHICAGO,IL,
2319959,P B SERVICES INC,225  NIPPERT AVE,ROMEOVILLE,IL,
2316214,I.I.D.A.,222 W MERCHANDISE MART PLZ 5TH 567,CHICAGO,IL,
2329352,STELLA OWENS,9924 S TORRENCE AVE 1ST,CHICAGO,IL,
2350468,STIRLING E. LEVINE,1123 N ASHLAND AVE 1,CHICAGO,IL,20130705
2364264,OREN HEADEN,2233 W 95TH ST 1ST,CHICAGO,IL,20130622
2329444,JANIE FREEMAN,1656 W 79TH ST 1ST,CHICAGO,IL,
2203942,WMC SALON INC.,5213 N LINCOLN AVE 1ST,CHICAGO,IL,
2363224,DELPHI CONSULTING SERVICES LLC,3311 W IRVING PARK RD 1ST,CHICAGO,IL,
2223936,DAVE AND COMPANY,1919 W BELMONT AVE  1ST,CHICAGO,IL,
2325769,C M F HEATING & COOLING REFRIGERATION INC.,1850 S CANAL ST 1ST,CHICAGO,IL,20131124
2319912,CAROL LAURENT JARZYNA,5753 N LANSING AVE,CHICAGO,IL,
2260548,MARKO STAMBUK,6139 S DORCHESTER AVE 1ST,CHICAGO,IL,
